homeId,awayId,homeScore,awayScore,matchResults,matchAction,gameStartTime
1796,227,79,70,WIN,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
416,1796,101,79,LOSS,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
657,1796,89,79,LOSS,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1811,1796,64,69,WIN,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1561,1796,78,98,WIN,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1796,409,77,64,WIN,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
1797,1142,90,81,WIN,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
263,1797,79,72,LOSS,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
411,1797,72,65,LOSS,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
339,1797,80,81,WIN,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
838,1797,86,92,WIN,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
1797,402,73,66,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
1797,1292,91,78,WIN,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
1797,592,85,77,WIN,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
205,1797,91,77,LOSS,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
128,1797,88,70,LOSS,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
318,1797,76,67,LOSS,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1660,1797,93,83,LOSS,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1797,1480,62,82,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1797,1668,89,80,WIN,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
1797,592,69,80,LOSS,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
205,1797,87,70,LOSS,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
128,1797,66,91,WIN,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
318,1797,57,65,WIN,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1660,1797,79,87,WIN,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1797,1480,88,80,WIN,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
755,1797,87,74,LOSS,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
950,1797,72,92,WIN,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
56,1797,80,64,LOSS,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
386,1797,70,79,WIN,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
1797,1118,83,59,WIN,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1797,1795,70,85,LOSS,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
1797,1720,79,97,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
755,1797,107,78,LOSS,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
950,1797,57,85,WIN,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
56,1797,81,76,LOSS,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
386,1797,66,59,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1797,1118,62,72,LOSS,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
1798,1611,97,86,WIN,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
284,1798,86,87,WIN,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
1209,1798,84,71,LOSS,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
1817,1798,67,76,WIN,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1100,1798,64,98,WIN,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
1798,380,63,67,LOSS,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
1798,883,81,70,WIN,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
1798,1466,54,69,LOSS,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
1798,331,87,64,WIN,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
1798,883,63,73,LOSS,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
1798,1710,94,83,WIN,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1798,1492,83,89,LOSS,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1798,195,70,81,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1798,625,64,91,LOSS,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
1798,1466,60,75,LOSS,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
1798,331,86,61,WIN,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
1798,883,74,78,LOSS,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
1798,1710,85,81,WIN,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1798,1492,98,93,WIN,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1798,195,101,81,WIN,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
1532,1798,75,65,LOSS,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1520,1798,81,93,WIN,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
1798,1816,0,0,FORFEIT,DISABLED,2022-07-08T19:00:00.000+00:00
1798,961,75,62,WIN,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1798,236,81,66,WIN,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
1421,1798,67,62,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
1532,1798,83,71,LOSS,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
1520,1798,61,66,WIN,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1551,1798,68,85,WIN,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1798,1816,74,82,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1798,961,73,91,LOSS,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
18,1379,74,81,LOSS,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
18,942,93,87,WIN,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
18,1293,115,122,LOSS,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
18,1076,72,107,LOSS,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
18,1292,98,80,WIN,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
18,627,75,78,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
18,363,69,65,WIN,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
18,1379,70,56,WIN,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
18,942,72,57,WIN,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
18,1293,61,98,LOSS,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
18,1076,58,77,LOSS,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
18,1292,75,73,WIN,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
18,627,71,75,LOSS,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
1285,18,87,62,LOSS,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
18,1544,69,70,LOSS,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
18,476,82,65,WIN,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
18,1088,67,84,LOSS,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
1455,18,79,77,LOSS,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
292,18,66,77,WIN,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
1563,18,64,66,WIN,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
1285,18,68,80,WIN,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
18,1544,72,46,WIN,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
18,476,61,79,LOSS,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
18,1088,77,62,WIN,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
1455,18,74,80,WIN,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
1590,1802,103,56,LOSS,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
348,1802,47,46,LOSS,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
1802,1792,67,99,LOSS,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
1802,1067,66,102,LOSS,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1802,40,72,91,LOSS,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1802,1160,52,85,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1603,1802,83,63,LOSS,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
1162,1802,63,89,WIN,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
1590,1802,106,66,LOSS,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
348,1802,69,48,LOSS,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1802,1792,64,99,LOSS,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1802,1067,53,101,LOSS,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
1563,1802,84,54,LOSS,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1270,1802,81,53,LOSS,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
1802,1568,43,90,LOSS,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1802,126,76,108,LOSS,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
1802,1390,56,100,LOSS,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
66,1802,113,60,LOSS,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
1534,1802,63,49,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
1563,1802,84,59,LOSS,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
1270,1802,80,62,LOSS,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1802,1568,81,90,LOSS,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1802,126,68,87,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1802,1390,35,81,LOSS,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
769,1803,76,105,WIN,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
403,1803,83,74,LOSS,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
305,1803,79,87,WIN,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
2272,1803,96,89,LOSS,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1803,1390,95,75,WIN,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
1803,2253,90,67,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
1803,1734,70,105,LOSS,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
1486,1803,83,75,LOSS,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
980,1803,66,75,WIN,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
186,1803,60,58,LOSS,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
1,1803,77,69,LOSS,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1803,1176,66,67,LOSS,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1803,505,79,74,WIN,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1803,1923,87,72,WIN,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
1486,1803,76,82,WIN,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
980,1803,63,75,WIN,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
186,1803,79,70,LOSS,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
1,1803,76,62,LOSS,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1803,1176,73,70,WIN,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1803,505,100,73,WIN,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
1803,808,69,78,LOSS,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1042,1803,77,98,WIN,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
1335,1803,84,72,LOSS,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1605,1803,0,0,FORFEIT,DISABLED,2022-07-08T19:00:00.000+00:00
1709,1803,64,71,WIN,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1803,1292,81,111,LOSS,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
1803,525,101,106,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
1803,808,92,67,WIN,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
1042,1803,118,82,LOSS,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1335,1803,84,96,WIN,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1605,1803,75,66,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1709,1803,74,72,LOSS,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
194,1805,100,76,LOSS,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
1792,1805,82,80,LOSS,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
322,1805,84,74,LOSS,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
1805,1187,74,91,LOSS,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1805,1214,54,88,LOSS,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
1805,169,82,81,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
40,1805,73,57,LOSS,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
866,1805,78,75,LOSS,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
1541,1805,57,64,WIN,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
1192,1805,94,107,WIN,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
126,1805,78,83,WIN,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1805,1567,77,105,LOSS,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1805,159,93,75,WIN,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1805,1227,80,95,LOSS,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
866,1805,68,82,WIN,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
1541,1805,80,84,WIN,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
1192,1805,98,76,LOSS,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
126,1805,75,93,WIN,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1805,1567,92,63,WIN,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1805,159,77,64,WIN,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
541,1805,86,64,LOSS,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1805,120,108,68,WIN,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
1805,103,64,82,LOSS,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1805,97,72,102,LOSS,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
1201,1805,96,67,LOSS,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1611,1805,101,94,LOSS,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
1089,1805,59,87,WIN,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
541,1805,92,86,LOSS,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
1805,120,89,84,WIN,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1805,103,75,85,LOSS,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1805,97,86,102,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1201,1805,96,79,LOSS,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
1233,1806,86,80,LOSS,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1806,877,69,72,LOSS,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
1806,471,54,67,LOSS,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1806,1587,86,72,WIN,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
1806,111,85,87,LOSS,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1293,1806,88,87,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
531,1806,61,81,WIN,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
395,1806,74,91,WIN,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1233,1806,76,85,WIN,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1806,877,59,71,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1806,471,81,79,WIN,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
1807,320,69,103,LOSS,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1807,1140,68,56,WIN,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
1807,1544,66,67,LOSS,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1598,1807,71,66,LOSS,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
384,1807,51,68,WIN,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1776,1807,99,82,LOSS,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
147,1807,86,81,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
1807,320,72,93,LOSS,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
1807,1140,60,82,LOSS,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1807,1544,67,72,LOSS,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1598,1807,90,88,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
384,1807,66,74,WIN,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
1400,1808,74,76,WIN,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
2256,1808,53,65,WIN,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
1808,1837,77,59,WIN,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
1808,1956,74,77,LOSS,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1808,2257,83,80,WIN,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
1485,1808,74,79,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
1192,1808,104,103,LOSS,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
137,1808,84,104,WIN,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
44,1808,77,71,LOSS,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
1212,1808,70,84,WIN,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
1149,1808,74,68,LOSS,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1808,419,82,102,LOSS,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1808,774,71,84,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1808,1972,80,79,WIN,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
137,1808,93,85,LOSS,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
44,1808,66,60,LOSS,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
1212,1808,67,84,WIN,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
1149,1808,92,72,LOSS,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1808,419,85,87,LOSS,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1808,774,65,69,LOSS,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
310,1808,73,86,WIN,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
418,1808,74,63,LOSS,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
626,1808,74,65,LOSS,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1808,546,89,95,LOSS,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
1808,1212,92,71,WIN,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1808,1429,83,78,WIN,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
1812,1808,92,68,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
310,1808,90,89,LOSS,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
418,1808,60,61,WIN,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
626,1808,98,68,LOSS,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1808,546,98,96,WIN,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1808,1212,76,61,WIN,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
17,1809,71,63,LOSS,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
1126,1809,64,73,WIN,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
886,1809,68,42,LOSS,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
1115,1809,71,55,LOSS,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1809,46,62,40,WIN,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
1809,1782,64,56,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
1809,1701,54,35,WIN,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
1809,218,43,48,LOSS,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
1809,1390,47,70,LOSS,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
1809,979,45,72,LOSS,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
626,1809,82,41,LOSS,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1739,1809,51,39,LOSS,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1077,1809,71,52,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1399,1809,63,40,LOSS,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
1809,218,35,68,LOSS,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
1809,1390,44,72,LOSS,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
1809,979,47,69,LOSS,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
626,1809,83,40,LOSS,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1739,1809,76,44,LOSS,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1077,1809,66,38,LOSS,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
907,1809,60,33,LOSS,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1303,1809,74,44,LOSS,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
1092,1809,62,42,LOSS,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1809,40,54,81,LOSS,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
1809,1473,40,66,LOSS,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1809,1527,0,0,WIN,DISABLED,2022-07-07T19:00:00.000+00:00
1456,1809,64,45,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
907,1809,74,45,LOSS,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
1303,1809,88,53,LOSS,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1092,1809,51,42,LOSS,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1809,40,46,81,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1809,1473,55,51,WIN,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
181,994,96,101,LOSS,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
181,998,106,85,WIN,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
181,1588,71,66,WIN,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
181,1473,72,66,WIN,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
181,1762,82,72,WIN,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
181,1842,76,71,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
181,1532,79,84,LOSS,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
1437,181,70,68,LOSS,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
320,181,102,87,LOSS,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
181,1983,90,78,WIN,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
181,755,99,101,LOSS,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
181,839,70,88,LOSS,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
245,181,83,90,WIN,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
555,181,91,68,LOSS,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
1437,181,75,86,WIN,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
320,181,69,62,LOSS,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
181,1983,77,73,WIN,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
181,755,74,68,WIN,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
181,839,63,73,LOSS,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
245,181,74,71,LOSS,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
1775,181,73,71,LOSS,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1728,181,94,61,LOSS,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
1762,181,87,81,LOSS,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1320,181,86,77,LOSS,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
181,68,76,97,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
181,1058,74,98,LOSS,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
181,1088,71,77,LOSS,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1775,181,67,92,WIN,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1728,181,106,68,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1762,181,76,100,WIN,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
181,979,95,91,WIN,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
181,1515,91,108,LOSS,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
1198,181,78,63,LOSS,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
456,181,94,83,LOSS,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
1536,181,93,76,LOSS,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
1405,181,117,77,LOSS,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
181,551,78,72,WIN,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
181,979,61,79,LOSS,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
181,1515,91,69,WIN,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
1198,181,74,68,LOSS,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
456,181,59,42,LOSS,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
1536,181,94,99,WIN,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
1811,1753,88,97,LOSS,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
1811,979,80,88,LOSS,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
58,1811,75,65,LOSS,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
731,1811,108,87,LOSS,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1541,1811,62,91,WIN,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
1176,1811,46,78,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
1811,1259,73,74,LOSS,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
1811,452,109,93,WIN,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
1776,1811,81,98,WIN,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
265,1811,73,87,WIN,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
1969,1811,70,74,WIN,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
57,1811,94,66,LOSS,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1811,1619,82,88,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1811,1481,79,82,LOSS,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
